1993-94,1993-11-24T00:00:00Z,West Ham,0,Arsenal,0
1993-94,1993-11-27T00:00:00Z,Arsenal,2,Newcastle,1
1993-94,1993-11-27T00:00:00Z,Coventry,0,Man United,1
1993-94,1993-11-27T00:00:00Z,Ipswich,1,Blackburn,0
1993-94,1993-11-27T00:00:00Z,Leeds,3,Swindon,0
1993-94,1993-11-27T00:00:00Z,Man City,1,Sheffield Weds,3
1993-94,1993-11-27T00:00:00Z,Oldham,2,Norwich,1
1993-94,1993-11-27T00:00:00Z,QPR,1,Tottenham,1
1993-94,1993-11-27T00:00:00Z,Sheffield United,1,Chelsea,0
1993-94,1993-11-27T00:00:00Z,Wimbledon,1,Everton,1
1993-94,1993-11-28T00:00:00Z,Liverpool,2,Aston Villa,1
1993-94,1993-11-29T00:00:00Z,Southampton,0,West Ham,2
1993-94,1993-12-04T00:00:00Z,Coventry,1,Arsenal,0
1993-94,1993-12-04T00:00:00Z,Everton,1,Southampton,0
1993-94,1993-12-04T00:00:00Z,Ipswich,0,Oldham,0
1993-94,1993-12-04T00:00:00Z,Leeds,3,Man City,2
1993-94,1993-12-04T00:00:00Z,Man United,2,Norwich,2
1993-94,1993-12-04T00:00:00Z,QPR,2,Aston Villa,2
1993-94,1993-12-04T00:00:00Z,Sheffield Weds,3,Liverpool,1
1993-94,1993-12-04T00:00:00Z,Swindon,0,Sheffield United,0
1993-94,1993-12-04T00:00:00Z,Tottenham,1,Newcastle,2
1993-94,1993-12-04T00:00:00Z,Wimbledon,1,West Ham,2
1993-94,1993-12-05T00:00:00Z,Blackburn,2,Chelsea,0
1993-94,1993-12-06T00:00:00Z,Arsenal,1,Tottenham,1
1993-94,1993-12-07T00:00:00Z,Oldham,2,Swindon,1
1993-94,1993-12-07T00:00:00Z,Sheffield United,0,Man United,3
1993-94,1993-12-08T00:00:00Z,Aston Villa,2,Sheffield Weds,2
1993-94,1993-12-08T00:00:00Z,Liverpool,3,QPR,2
1993-94,1993-12-08T00:00:00Z,Man City,1,Everton,0
1993-94,1993-12-08T00:00:00Z,Southampton,0,Ipswich,1
1993-94,1993-12-08T00:00:00Z,West Ham,0,Leeds,1
1993-94,1993-12-11T00:00:00Z,Aston Villa,0,Wimbledon,1
1993-94,1993-12-11T00:00:00Z,Chelsea,1,Ipswich,1
1993-94,1993-12-11T00:00:00Z,Liverpool,2,Swindon,2
1993-94,1993-12-11T00:00:00Z,Man City,0,Tottenham,2
1993-94,1993-12-11T00:00:00Z,Newcastle,1,Man United,1
1993-94,1993-12-11T00:00:00Z,Oldham,1,Blackburn,2
1993-94,1993-12-11T00:00:00Z,Sheffield United,0,Everton,0
1993-94,1993-12-11T00:00:00Z,Southampton,0,QPR,1
1993-94,1993-12-11T00:00:00Z,West Ham,3,Coventry,2
1993-94,1993-12-12T00:00:00Z,Arsenal,1,Sheffield Weds,0
1993-94,1993-12-13T00:00:00Z,Norwich,2,Leeds,1
1993-94,1993-12-18T00:00:00Z,Blackburn,2,Man City,0
1993-94,1993-12-18T00:00:00Z,Coventry,1,Oldham,1
1993-94,1993-12-18T00:00:00Z,Everton,0,Newcastle,2
1993-94,1993-12-18T00:00:00Z,Ipswich,2,Norwich,1
1993-94,1993-12-18T00:00:00Z,Leeds,2,Arsenal,1
1993-94,1993-12-18T00:00:00Z,Sheffield Weds,5,West Ham,0
1993-94,1993-12-18T00:00:00Z,Swindon,2,Southampton,1
1993-94,1993-12-18T00:00:00Z,Tottenham,3,Liverpool,3
1993-94,1993-12-18T00:00:00Z,Wimbledon,2,Sheffield United,0
1993-94,1993-12-19T00:00:00Z,Man United,3,Aston Villa,1
1993-94,1993-12-22T00:00:00Z,Newcastle,1,Leeds,1
1993-94,1993-12-26T00:00:00Z,Man United,1,Blackburn,1
1993-94,1993-12-26T00:00:00Z,Sheffield United,0,Liverpool,0
1993-94,1993-12-26T00:00:00Z,Wimbledon,1,Coventry,2
1993-94,1993-12-27T00:00:00Z,Everton,0,Sheffield Weds,2
1993-94,1993-12-27T00:00:00Z,Ipswich,1,West Ham,1
1993-94,1993-12-27T00:00:00Z,QPR,2,Oldham,0
1993-94,1993-12-27T00:00:00Z,Southampton,3,Chelsea,1
1993-94,1993-12-27T00:00:00Z,Swindon,0,Arsenal,4
1993-94,1993-12-27T00:00:00Z,Tottenham,1,Norwich,3
1993-94,1993-12-28T00:00:00Z,Chelsea,1,Newcastle,0
1993-94,1993-12-28T00:00:00Z,Liverpool,1,Wimbledon,1
1993-94,1993-12-28T00:00:00Z,Man City,1,Southampton,1
1993-94,1993-12-28T00:00:00Z,West Ham,1,Tottenham,3
1993-94,1993-12-29T00:00:00Z,Arsenal,3,Sheffield United,0
1993-94,1993-12-29T00:00:00Z,Blackburn,2,Everton,0
1993-94,1993-12-29T00:00:00Z,Leeds,1,QPR,1
1993-94,1993-12-29T00:00:00Z,Norwich,1,Aston Villa,2
1993-94,1993-12-29T00:00:00Z,Oldham,2,Man United,5
1993-94,1993-12-29T00:00:00Z,Sheffield Weds,3,Swindon,3
1993-94,1994-01-01T00:00:00Z,Aston Villa,0,Blackburn,1
1993-94,1994-01-01T00:00:00Z,Everton,0,West Ham,1
1993-94,1994-01-01T00:00:00Z,Ipswich,1,Liverpool,2
1993-94,1994-01-01T00:00:00Z,Man United,0,Leeds,0
1993-94,1994-01-01T00:00:00Z,Newcastle,2,Man City,0
1993-94,1994-01-01T00:00:00Z,QPR,1,Sheffield Weds,2
1993-94,1994-01-01T00:00:00Z,Sheffield United,2,Oldham,1
1993-94,1994-01-01T00:00:00Z,Southampton,0,Norwich,1
1993-94,1994-01-01T00:00:00Z,Swindon,1,Chelsea,3
1993-94,1994-01-01T00:00:00Z,Tottenham,1,Coventry,2
1993-94,1994-01-01T00:00:00Z,Wimbledon,0,Arsenal,3
1993-94,1994-01-03T00:00:00Z,Arsenal,0,QPR,0
1993-94,1994-01-03T00:00:00Z,Chelsea,4,Everton,2
1993-94,1994-01-03T00:00:00Z,Coventry,1,Swindon,1
1993-94,1994-01-03T00:00:00Z,Sheffield Weds,1,Tottenham,0
1993-94,1994-01-03T00:00:00Z,West Ham,0,Sheffield United,0
1993-94,1994-01-04T00:00:00Z,Liverpool,3,Man United,3
1993-94,1994-01-04T00:00:00Z,Norwich,1,Newcastle,2
1993-94,1994-01-15T00:00:00Z,Aston Villa,3,West Ham,1
1993-94,1994-01-15T00:00:00Z,Everton,6,Swindon,2
1993-94,1994-01-15T00:00:00Z,Leeds,0,Ipswich,0
1993-94,1994-01-15T00:00:00Z,Man City,0,Arsenal,0
1993-94,1994-01-15T00:00:00Z,Norwich,1,Chelsea,1
1993-94,1994-01-15T00:00:00Z,Oldham,0,Liverpool,3
1993-94,1994-01-15T00:00:00Z,Sheffield United,1,Blackburn,2
1993-94,1994-01-15T00:00:00Z,Southampton,1,Coventry,0
1993-94,1994-01-15T00:00:00Z,Tottenham,0,Man United,1
1993-94,1994-01-15T00:00:00Z,Wimbledon,2,Sheffield Weds,1
